sales_id,date,shop,product category,product name,quantity,price,is_returned
D-20250623-0049,06/23/2025 06:56 PM,Shop D,Accessories,Beach Bag,1,35,False
D-20250623-0050,06/23/2025 07:00 PM,Shop D,Beverages,Bottled Water,1,2,False
A-20250623-0051,06/23/2025 07:59 PM,Shop A,Accessories,Beach Bag,2,35,False
D-20250624-0001,06/24/2025 08:18 AM,Shop D,Accessories,Beach Hat,1,15,False
B-20250624-0002,06/24/2025 08:25 AM,Shop B,Clothing,Beach Shorts,1,30,False
D-20250624-0003,06/24/2025 08:57 AM,Shop D,Outerwear,Light Jacket,1,60,False
B-20250624-0004,06/24/2025 09:07 AM,Shop B,Accessories,Sunglasses,3,25,False
D-20250624-0005,06/24/2025 09:10 AM,Shop D,Beverages,Bottled Water,1,2,False
D-20250624-0006,06/24/2025 09:23 AM,Shop D,Clothing,T-Shirt,1,20,True
A-20250624-0007,06/24/2025 09:47 AM,Shop A,Skincare,Sunscreen,3,10,False
A-20250624-0008,06/24/2025 10:04 AM,Shop A,Kids,Inflatable Ring,3,15,False
D-20250624-0009,06/24/2025 10:09 AM,Shop D,Footwear,Sandals,1,40,False
A-20250624-0010,06/24/2025 10:15 AM,Shop A,Souvenir,Florida Magnet,6,5,False
A-20250624-0011,06/24/2025 10:17 AM,Shop A,Accessories,Beach Bag,1,35,False
B-20250624-0012,06/24/2025 10:22 AM,Shop B,Clothing,Swimsuit,1,50,False
D-20250624-0013,06/24/2025 10:33 AM,Shop D,Accessories,Beach Bag,1,35,False
D-20250624-0014,06/24/2025 10:35 AM,Shop D,Accessories,Beach Hat,1,15,False
C-20250624-0015,06/24/2025 11:02 AM,Shop C,Accessories,Sunglasses,4,25,False
D-20250624-0016,06/24/2025 11:02 AM,Shop D,Souvenir,Florida Magnet,2,5,False
A-20250624-0017,06/24/2025 11:29 AM,Shop A,Footwear,Sandals,1,40,False
D-20250624-0018,06/24/2025 11:31 AM,Shop D,Skincare,Sunscreen,1,10,False
D-20250624-0019,06/24/2025 11:33 AM,Shop D,Clothing,Swimsuit,1,50,False
B-20250624-0020,06/24/2025 11:38 AM,Shop B,Clothing,T-Shirt,1,20,False
B-20250624-0021,06/24/2025 11:41 AM,Shop B,Souvenir,Florida Magnet,1,5,False
B-20250624-0022,06/24/2025 11:45 AM,Shop B,Skincare,Sunscreen,10,10,False
E-20250624-0023,06/24/2025 11:56 AM,Shop E,Beverages,Bottled Water,2,2,False
C-20250624-0024,06/24/2025 12:49 PM,Shop C,Skincare,Sunscreen,1,10,False
C-20250624-0025,06/24/2025 12:53 PM,Shop C,Beverages,Bottled Water,1,2,False
A-20250624-0026,06/24/2025 01:08 PM,Shop A,Clothing,T-Shirt,4,20,True
C-20250624-0027,06/24/2025 01:26 PM,Shop C,Accessories,Beach Hat,1,15,False
A-20250624-0028,06/24/2025 01:32 PM,Shop A,Clothing,Swimsuit,1,50,False
A-20250624-0029,06/24/2025 01:37 PM,Shop A,Accessories,Sunglasses,1,25,False
C-20250624-0030,06/24/2025 01:40 PM,Shop C,Clothing,Swimsuit,1,50,False
D-20250624-0031,06/24/2025 01:40 PM,Shop D,Kids,Inflatable Ring,1,15,False
A-20250624-0032,06/24/2025 02:05 PM,Shop A,Clothing,Beach Shorts,1,30,False
C-20250624-0033,06/24/2025 02:06 PM,Shop C,Souvenir,Florida Magnet,1,5,False
A-20250624-0034,06/24/2025 02:38 PM,Shop A,Accessories,Beach Hat,1,15,False
C-20250624-0035,06/24/2025 02:51 PM,Shop C,Clothing,Beach Shorts,10,30,False
C-20250624-0036,06/24/2025 02:58 PM,Shop C,Kids,Inflatable Ring,3,15,False
D-20250624-0037,06/24/2025 03:11 PM,Shop D,Clothing,Beach Shorts,1,30,False
D-20250624-0038,06/24/2025 03:32 PM,Shop D,Accessories,Sunglasses,1,25,False
C-20250624-0039,06/24/2025 03:51 PM,Shop C,Footwear,Sandals,1,40,False
A-20250624-0040,06/24/2025 04:44 PM,Shop A,Accessories,Sunglasses,10,25,False
C-20250624-0041,06/24/2025 04:58 PM,Shop C,Beverages,Bottled Water,2,2,False
B-20250624-0042,06/24/2025 05:27 PM,Shop B,Kids,Inflatable Ring,1,15,False
B-20250624-0043,06/24/2025 06:01 PM,Shop B,Accessories,Beach Hat,1,15,False
A-20250624-0044,06/24/2025 06:38 PM,Shop A,Beverages,Bottled Water,1,2,False
B-20250624-0045,06/24/2025 07:33 PM,Shop B,Footwear,Sandals,1,40,False
E-20250624-0046,06/24/2025 07:49 PM,Shop E,Skincare,Sunscreen,2,10,False
E-20250625-0001,06/25/2025 08:02 AM,Shop E,Skincare,Sunscreen,1,10,False
B-20250625-0002,06/25/2025 08:03 AM,Shop B,Clothing,T-Shirt,1,20,False
B-20250625-0003,06/25/2025 09:27 AM,Shop B,Footwear,Sandals,1,40,False
C-20250625-0004,06/25/2025 10:03 AM,Shop C,Footwear,Sandals,1,40,False
E-20250625-0005,06/25/2025 10:07 AM,Shop E,Accessories,Sunglasses,1,25,False
D-20250625-0006,06/25/2025 10:15 AM,Shop D,Kids,Inflatable Ring,10,15,False
D-20250625-0007,06/25/2025 10:19 AM,Shop D,Skincare,Sunscreen,1,10,False
B-20250625-0008,06/25/2025 10:38 AM,Shop B,Accessories,Beach Hat,1,15,False
D-20250625-0009,06/25/2025 10:38 AM,Shop D,Clothing,Swimsuit,2,50,True
D-20250625-0010,06/25/2025 10:39 AM,Shop D,Clothing,Beach Shorts,5,30,False
D-20250625-0011,06/25/2025 10:43 AM,Shop D,Accessories,Sunglasses,1,25,False
C-20250625-0012,06/25/2025 10:58 AM,Shop C,Clothing,Beach Shorts,1,30,False
D-20250625-0013,06/25/2025 11:14 AM,Shop D,Accessories,Sunglasses,1,25,False
B-20250625-0014,06/25/2025 11:19 AM,Shop B,Clothing,Beach Shorts,2,30,False
A-20250625-0015,06/25/2025 11:21 AM,Shop A,Beverages,Bottled Water,4,2,False
A-20250625-0016,06/25/2025 11:30 AM,Shop A,Clothing,Beach Shorts,1,30,False
A-20250625-0017,06/25/2025 11:48 AM,Shop A,Souvenir,Florida Magnet,3,5,False
C-20250625-0018,06/25/2025 12:11 PM,Shop C,Clothing,Swimsuit,2,50,False
C-20250625-0019,06/25/2025 12:13 PM,Shop C,Accessories,Beach Hat,1,15,False
D-20250625-0020,06/25/2025 12:17 PM,Shop D,Souvenir,Florida Magnet,1,5,False
C-20250625-0021,06/25/2025 12:24 PM,Shop C,Accessories,Sunglasses,1,25,False
A-20250625-0022,06/25/2025 12:31 PM,Shop A,Accessories,Beach Bag,1,35,False
D-20250625-0023,06/25/2025 12:48 PM,Shop D,Skincare,Sunscreen,1,10,False
C-20250625-0024,06/25/2025 12:55 PM,Shop C,Skincare,Sunscreen,1,10,False
A-20250625-0025,06/25/2025 01:16 PM,Shop A,Accessories,Beach Hat,4,15,False
A-20250625-0026,06/25/2025 01:17 PM,Shop A,Clothing,Swimsuit,1,50,False
A-20250625-0027,06/25/2025 01:28 PM,Shop A,Clothing,T-Shirt,7,20,True
E-20250625-0028,06/25/2025 01:37 PM,Shop E,Beverages,Bottled Water,3,2,False
D-20250625-0029,06/25/2025 01:45 PM,Shop D,Accessories,Beach Hat,1,15,False
E-20250625-0030,06/25/2025 01:48 PM,Shop E,Footwear,Sandals,2,40,False
A-20250625-0031,06/25/2025 02:24 PM,Shop A,Skincare,Sunscreen,5,10,False
C-20250625-0032,06/25/2025 02:32 PM,Shop C,Souvenir,Florida Magnet,4,5,False
D-20250625-0033,06/25/2025 02:34 PM,Shop D,Accessories,Beach Bag,1,35,False
B-20250625-0034,06/25/2025 02:41 PM,Shop B,Clothing,Swimsuit,2,50,False
C-20250625-0035,06/25/2025 02:55 PM,Shop C,Clothing,T-Shirt,4,20,False
C-20250625-0036,06/25/2025 02:57 PM,Shop C,Souvenir,Florida Magnet,1,5,False
A-20250625-0037,06/25/2025 03:02 PM,Shop A,Accessories,Sunglasses,2,25,False
C-20250625-0038,06/25/2025 03:22 PM,Shop C,Beverages,Bottled Water,3,2,False
D-20250625-0039,06/25/2025 03:24 PM,Shop D,Beverages,Bottled Water,2,2,False
A-20250625-0040,06/25/2025 03:41 PM,Shop A,Kids,Inflatable Ring,1,15,False
A-20250625-0041,06/25/2025 03:43 PM,Shop A,Footwear,Sandals,2,40,False
D-20250625-0042,06/25/2025 04:42 PM,Shop D,Clothing,T-Shirt,1,20,False
D-20250625-0043,06/25/2025 04:44 PM,Shop D,Souvenir,Florida Magnet,1,5,False
E-20250625-0044,06/25/2025 05:10 PM,Shop E,Souvenir,Florida Magnet,1,5,False
E-20250625-0045,06/25/2025 05:24 PM,Shop E,Accessories,Beach Hat,1,15,False
C-20250625-0046,06/25/2025 05:48 PM,Shop C,Kids,Inflatable Ring,2,15,False
D-20250625-0047,06/25/2025 06:00 PM,Shop D,Footwear,Sandals,1,40,False
B-20250625-0048,06/25/2025 06:17 PM,Shop B,Skincare,Sunscreen,1,10,False
B-20250625-0049,06/25/2025 06:21 PM,Shop B,Beverages,Bottled Water,1,2,False
D-20250626-0001,06/26/2025 08:38 AM,Shop D,Kids,Inflatable Ring,1,15,False
B-20250626-0002,06/26/2025 09:29 AM,Shop B,Clothing,Beach Shorts,1,30,False
D-20250626-0003,06/26/2025 11:14 AM,Shop D,Souvenir,Florida Magnet,1,5,False
A-20250626-0004,06/26/2025 12:02 PM,Shop A,Beverages,Bottled Water,1,2,False
B-20250626-0005,06/26/2025 12:08 PM,Shop B,Skincare,Sunscreen,1,10,False
D-20250626-0006,06/26/2025 01:26 PM,Shop D,Skincare,Sunscreen,1,10,False
D-20250626-0007,06/26/2025 01:28 PM,Shop D,Clothing,Beach Shorts,6,30,False
D-20250626-0008,06/26/2025 01:33 PM,Shop D,Accessories,Sunglasses,1,25,False
B-20250626-0009,06/26/2025 02:46 PM,Shop B,Beverages,Bottled Water,1,2,False
C-20250626-0010,06/26/2025 03:05 PM,Shop C,Kids,Inflatable Ring,3,15,False
C-20250626-0011,06/26/2025 03:08 PM,Shop C,Skincare,Sunscreen,1,10,False
A-20250626-0012,06/26/2025 03:25 PM,Shop A,Skincare,Sunscreen,1,10,False
B-20250626-0013,06/26/2025 03:27 PM,Shop B,Footwear,Sandals,2,40,False
D-20250626-0014,06/26/2025 03:28 PM,Shop D,Accessories,Beach Hat,2,15,True
E-20250626-0015,06/26/2025 03:34 PM,Shop E,Clothing,Swimsuit,2,50,False
A-20250626-0016,06/26/2025 04:05 PM,Shop A,Clothing,Swimsuit,1,50,False
A-20250626-0017,06/26/2025 04:07 PM,Shop A,Accessories,Sunglasses,1,25,False
B-20250626-0018,06/26/2025 04:44 PM,Shop B,Clothing,Swimsuit,1,50,False
D-20250626-0019,06/26/2025 05:58 PM,Shop D,Clothing,Swimsuit,2,50,False
C-20250626-0020,06/26/2025 06:01 PM,Shop C,Accessories,Sunglasses,1,25,False
B-20250627-0001,06/27/2025 09:14 AM,Shop B,Accessories,Beach Hat,2,15,False
D-20250627-0002,06/27/2025 09:56 AM,Shop D,Beverages,Bottled Water,1,2,False
D-20250627-0003,06/27/2025 10:39 AM,Shop D,Accessories,Beach Bag,1,35,False
C-20250627-0004,06/27/2025 10:54 AM,Shop C,Beverages,Bottled Water,2,2,False
C-20250627-0005,06/27/2025 11:01 AM,Shop C,Accessories,Sunglasses,1,25,False
A-20250627-0006,06/27/2025 11:39 AM,Shop A,Clothing,Beach Shorts,1,30,False
A-20250627-0007,06/27/2025 12:02 PM,Shop A,Accessories,Beach Hat,3,15,False
D-20250627-0008,06/27/2025 12:12 PM,Shop D,Kids,Inflatable Ring,2,15,False
D-20250627-0009,06/27/2025 12:25 PM,Shop D,Clothing,Beach Shorts,2,30,False
D-20250627-0010,06/27/2025 12:29 PM,Shop D,Accessories,Sunglasses,1,25,False
D-20250627-0011,06/27/2025 12:48 PM,Shop D,Footwear,Sandals,1,40,False
B-20250627-0012,06/27/2025 01:34 PM,Shop B,Accessories,Sunglasses,2,25,False
A-20250627-0013,06/27/2025 01:35 PM,Shop A,Clothing,T-Shirt,1,20,False
A-20250627-0014,06/27/2025 01:36 PM,Shop A,Souvenir,Florida Magnet,1,5,False
D-20250627-0015,06/27/2025 02:40 PM,Shop D,Accessories,Beach Hat,1,15,False
C-20250627-0016,06/27/2025 02:48 PM,Shop C,Clothing,Beach Shorts,10,30,False
C-20250627-0017,06/27/2025 02:52 PM,Shop C,Accessories,Sunglasses,1,25,False
D-20250627-0018,06/27/2025 02:58 PM,Shop D,Clothing,Swimsuit,1,50,False
C-20250627-0019,06/27/2025 02:59 PM,Shop C,Souvenir,Florida Magnet,1,5,False
B-20250627-0020,06/27/2025 03:12 PM,Shop B,Clothing,Swimsuit,4,50,False
B-20250627-0021,06/27/2025 03:13 PM,Shop B,Accessories,Sunglasses,1,25,False
E-20250627-0022,06/27/2025 03:25 PM,Shop E,Footwear,Sandals,1,40,False
A-20250627-0023,06/27/2025 03:52 PM,Shop A,Accessories,Sunglasses,1,25,False
E-20250627-0024,06/27/2025 07:27 PM,Shop E,Clothing,Swimsuit,9,50,False
B-20250627-0025,06/27/2025 07:47 PM,Shop B,Souvenir,Florida Magnet,3,5,False
B-20250628-0001,06/28/2025 08:12 AM,Shop B,Skincare,Sunscreen,2,10,False
E-20250628-0002,06/28/2025 08:14 AM,Shop E,Accessories,Sunglasses,2,25,False
B-20250628-0003,06/28/2025 08:19 AM,Shop B,Accessories,Beach Bag,1,35,False
B-20250628-0004,06/28/2025 08:21 AM,Shop B,Accessories,Beach Hat,1,15,False
B-20250628-0005,06/28/2025 08:25 AM,Shop B,Footwear,Sandals,3,40,False
A-20250628-0006,06/28/2025 08:28 AM,Shop A,Accessories,Beach Bag,5,35,False
C-20250628-0007,06/28/2025 10:11 AM,Shop C,Beverages,Bottled Water,5,2,False
D-20250628-0008,06/28/2025 10:14 AM,Shop D,Skincare,Sunscreen,5,10,False
C-20250628-0009,06/28/2025 10:15 AM,Shop C,Accessories,Beach Hat,2,15,False
E-20250628-0010,06/28/2025 10:30 AM,Shop E,Accessories,Beach Hat,1,15,False
C-20250628-0011,06/28/2025 10:33 AM,Shop C,Souvenir,Florida Magnet,4,5,False
E-20250628-0012,06/28/2025 10:35 AM,Shop E,Beverages,Bottled Water,1,2,False
D-20250628-0013,06/28/2025 11:06 AM,Shop D,Accessories,Beach Hat,9,15,False
C-20250628-0014,06/28/2025 11:28 AM,Shop C,Clothing,Beach Shorts,2,30,True
C-20250628-0015,06/28/2025 11:32 AM,Shop C,Accessories,Sunglasses,1,25,False
C-20250628-0016,06/28/2025 11:35 AM,Shop C,Clothing,Swimsuit,3,50,False
D-20250628-0017,06/28/2025 11:42 AM,Shop D,Clothing,Beach Shorts,3,30,False
D-20250628-0018,06/28/2025 11:56 AM,Shop D,Clothing,T-Shirt,5,20,False
D-20250628-0019,06/28/2025 11:58 AM,Shop D,Souvenir,Florida Magnet,1,5,False
E-20250628-0020,06/28/2025 12:02 PM,Shop E,Footwear,Sandals,1,40,False
A-20250628-0021,06/28/2025 12:08 PM,Shop A,Accessories,Sunglasses,5,25,False
D-20250628-0022,06/28/2025 12:13 PM,Shop D,Clothing,Swimsuit,2,50,False
C-20250628-0023,06/28/2025 12:37 PM,Shop C,Footwear,Sandals,9,40,False
A-20250628-0024,06/28/2025 12:47 PM,Shop A,Kids,Inflatable Ring,2,15,False
C-20250628-0025,06/28/2025 12:48 PM,Shop C,Accessories,Sunglasses,2,25,False
A-20250628-0026,06/28/2025 12:51 PM,Shop A,Skincare,Sunscreen,1,10,False
A-20250628-0027,06/28/2025 01:02 PM,Shop A,Clothing,Swimsuit,2,50,False
A-20250628-0028,06/28/2025 01:04 PM,Shop A,Accessories,Sunglasses,1,25,False
A-20250628-0029,06/28/2025 01:11 PM,Shop A,Footwear,Sandals,4,40,False
D-20250628-0030,06/28/2025 01:13 PM,Shop D,Kids,Inflatable Ring,6,15,False
D-20250628-0031,06/28/2025 01:21 PM,Shop D,Beverages,Bottled Water,3,2,False
A-20250628-0032,06/28/2025 01:27 PM,Shop A,Accessories,Beach Hat,3,15,False
D-20250628-0033,06/28/2025 01:33 PM,Shop D,Souvenir,Florida Magnet,4,5,False
C-20250628-0034,06/28/2025 01:37 PM,Shop C,Kids,Inflatable Ring,2,15,False
D-20250628-0035,06/28/2025 01:46 PM,Shop D,Accessories,Beach Bag,3,35,False
A-20250628-0036,06/28/2025 01:49 PM,Shop A,Clothing,Beach Shorts,8,30,False
A-20250628-0037,06/28/2025 01:51 PM,Shop A,Skincare,Sunscreen,3,10,False
A-20250628-0038,06/28/2025 01:52 PM,Shop A,Accessories,Sunglasses,1,25,False
A-20250628-0039,06/28/2025 01:52 PM,Shop A,Beverages,Bottled Water,1,2,False
D-20250628-0040,06/28/2025 01:54 PM,Shop D,Footwear,Sandals,2,40,False
B-20250628-0041,06/28/2025 02:26 PM,Shop B,Beverages,Bottled Water,1,2,False
A-20250628-0042,06/28/2025 02:32 PM,Shop A,Beverages,Bottled Water,4,2,False
D-20250628-0043,06/28/2025 02:32 PM,Shop D,Accessories,Sunglasses,2,25,False
D-20250628-0044,06/28/2025 02:34 PM,Shop D,Accessories,Beach Hat,1,15,False
A-20250628-0045,06/28/2025 02:42 PM,Shop A,Clothing,T-Shirt,2,20,False
A-20250628-0046,06/28/2025 02:44 PM,Shop A,Souvenir,Florida Magnet,7,5,False
C-20250628-0047,06/28/2025 02:48 PM,Shop C,Accessories,Beach Bag,2,35,False
C-20250628-0048,06/28/2025 02:48 PM,Shop C,Skincare,Sunscreen,4,10,False
E-20250628-0049,06/28/2025 04:37 PM,Shop E,Skincare,Sunscreen,1,10,False
E-20250628-0050,06/28/2025 04:40 PM,Shop E,Accessories,Beach Bag,1,35,False
C-20250628-0051,06/28/2025 05:48 PM,Shop C,Clothing,T-Shirt,4,20,False
B-20250628-0052,06/28/2025 06:16 PM,Shop B,Accessories,Sunglasses,1,25,True
B-20250628-0053,06/28/2025 06:21 PM,Shop B,Accessories,Beach Hat,1,15,False
B-20250628-0054,06/28/2025 07:12 PM,Shop B,Clothing,Swimsuit,2,50,False
E-20250628-0055,06/28/2025 07:32 PM,Shop E,Clothing,Beach Shorts,1,30,False
B-20250629-0001,06/29/2025 08:21 AM,Shop B,Clothing,T-Shirt,1,20,False
D-20250629-0002,06/29/2025 09:53 AM,Shop D,Kids,Inflatable Ring,4,15,False
D-20250629-0003,06/29/2025 09:56 AM,Shop D,Skincare,Sunscreen,1,10,False
A-20250629-0004,06/29/2025 10:23 AM,Shop A,Clothing,Beach Shorts,9,30,False
B-20250629-0005,06/29/2025 10:26 AM,Shop B,Clothing,Swimsuit,1,50,False
D-20250629-0006,06/29/2025 10:46 AM,Shop D,Footwear,Sandals,2,40,False
C-20250629-0007,06/29/2025 10:48 AM,Shop C,Accessories,Sunglasses,4,25,False
D-20250629-0008,06/29/2025 11:01 AM,Shop D,Clothing,Beach Shorts,4,30,False
E-20250629-0009,06/29/2025 11:01 AM,Shop E,Skincare,Sunscreen,1,10,False
A-20250629-0010,06/29/2025 11:29 AM,Shop A,Kids,Inflatable Ring,3,15,False
A-20250629-0011,06/29/2025 11:30 AM,Shop A,Skincare,Sunscreen,1,10,False
B-20250629-0012,06/29/2025 11:40 AM,Shop B,Footwear,Sandals,1,40,False
D-20250629-0013,06/29/2025 11:44 AM,Shop D,Beverages,Bottled Water,3,2,False
C-20250629-0014,06/29/2025 11:52 AM,Shop C,Footwear,Sandals,3,40,False
C-20250629-0015,06/29/2025 11:54 AM,Shop C,Skincare,Sunscreen,4,10,False
B-20250629-0016,06/29/2025 11:55 AM,Shop B,Souvenir,Florida Magnet,4,5,False
D-20250629-0017,06/29/2025 11:58 AM,Shop D,Skincare,Sunscreen,3,10,False
D-20250629-0018,06/29/2025 11:59 AM,Shop D,Beverages,Bottled Water,1,2,False
D-20250629-0019,06/29/2025 12:22 PM,Shop D,Accessories,Sunglasses,2,25,False
A-20250629-0020,06/29/2025 12:35 PM,Shop A,Skincare,Sunscreen,2,10,True
C-20250629-0021,06/29/2025 12:40 PM,Shop C,Clothing,Beach Shorts,4,30,False
C-20250629-0022,06/29/2025 12:56 PM,Shop C,Souvenir,Florida Magnet,11,5,False
A-20250629-0023,06/29/2025 01:04 PM,Shop A,Accessories,Beach Hat,4,15,False
A-20250629-0024,06/29/2025 01:08 PM,Shop A,Souvenir,Florida Magnet,4,5,False
C-20250629-0025,06/29/2025 01:25 PM,Shop C,Kids,Inflatable Ring,4,15,False
C-20250629-0026,06/29/2025 01:29 PM,Shop C,Skincare,Sunscreen,1,10,False
A-20250629-0027,06/29/2025 01:34 PM,Shop A,Beverages,Bottled Water,4,2,False
A-20250629-0028,06/29/2025 01:39 PM,Shop A,Accessories,Sunglasses,9,25,False
D-20250629-0029,06/29/2025 01:43 PM,Shop D,Accessories,Beach Hat,3,15,False
D-20250629-0030,06/29/2025 01:44 PM,Shop D,Clothing,Swimsuit,3,50,False
A-20250629-0031,06/29/2025 01:45 PM,Shop A,Accessories,Beach Bag,4,35,False
B-20250629-0032,06/29/2025 01:48 PM,Shop B,Skincare,Sunscreen,2,10,False
D-20250629-0033,06/29/2025 01:48 PM,Shop D,Accessories,Beach Bag,2,35,False
C-20250629-0034,06/29/2025 01:55 PM,Shop C,Accessories,Beach Hat,3,15,False
D-20250629-0035,06/29/2025 01:59 PM,Shop D,Souvenir,Florida Magnet,3,5,False
A-20250629-0036,06/29/2025 02:01 PM,Shop A,Footwear,Sandals,4,40,False
D-20250629-0037,06/29/2025 02:14 PM,Shop D,Clothing,T-Shirt,10,20,True
E-20250629-0038,06/29/2025 02:33 PM,Shop E,Kids,Inflatable Ring,2,15,False
C-20250629-0039,06/29/2025 02:57 PM,Shop C,Clothing,Swimsuit,6,50,False
C-20250629-0040,06/29/2025 03:00 PM,Shop C,Accessories,Sunglasses,1,25,False
A-20250629-0041,06/29/2025 03:43 PM,Shop A,Clothing,Swimsuit,3,50,False
C-20250629-0042,06/29/2025 03:57 PM,Shop C,Beverages,Bottled Water,5,2,False
B-20250629-0043,06/29/2025 04:19 PM,Shop B,Beverages,Bottled Water,1,2,False
E-20250629-0044,06/29/2025 04:22 PM,Shop E,Clothing,Swimsuit,1,50,False
E-20250629-0045,06/29/2025 04:24 PM,Shop E,Accessories,Sunglasses,1,25,False
A-20250629-0046,06/29/2025 07:13 PM,Shop A,Clothing,T-Shirt,4,20,False
E-20250630-0001,06/30/2025 08:45 AM,Shop E,Clothing,Swimsuit,4,50,False
E-20250630-0002,06/30/2025 09:30 AM,Shop E,Footwear,Sandals,1,40,False
B-20250630-0003,06/30/2025 09:33 AM,Shop B,Souvenir,Florida Magnet,1,5,False
A-20250630-0004,06/30/2025 09:52 AM,Shop A,Clothing,T-Shirt,1,20,True
B-20250630-0005,06/30/2025 10:08 AM,Shop B,Skincare,Sunscreen,1,10,False
D-20250630-0006,06/30/2025 10:44 AM,Shop D,Clothing,T-Shirt,1,20,False
D-20250630-0007,06/30/2025 11:16 AM,Shop D,Clothing,Swimsuit,2,50,False
D-20250630-0008,06/30/2025 11:19 AM,Shop D,Accessories,Sunglasses,1,25,False
A-20250630-0009,06/30/2025 11:38 AM,Shop A,Skincare,Sunscreen,2,10,False
A-20250630-0010,06/30/2025 11:52 AM,Shop A,Accessories,Beach Hat,2,15,False
B-20250630-0011,06/30/2025 12:54 PM,Shop B,Footwear,Sandals,1,40,False
D-20250630-0012,06/30/2025 01:25 PM,Shop D,Clothing,Beach Shorts,1,30,False
D-20250630-0013,06/30/2025 01:27 PM,Shop D,Accessories,Sunglasses,1,25,False
D-20250630-0014,06/30/2025 02:19 PM,Shop D,Souvenir,Florida Magnet,1,5,False
E-20250630-0015,06/30/2025 02:23 PM,Shop E,Skincare,Sunscreen,1,10,False
E-20250630-0016,06/30/2025 02:40 PM,Shop E,Beverages,Bottled Water,3,2,False
A-20250630-0017,06/30/2025 03:17 PM,Shop A,Clothing,Swimsuit,1,50,False
A-20250630-0018,06/30/2025 03:20 PM,Shop A,Accessories,Sunglasses,1,25,False
C-20250630-0019,06/30/2025 03:20 PM,Shop C,Clothing,Swimsuit,1,50,False
A-20250630-0020,06/30/2025 03:30 PM,Shop A,Clothing,Beach Shorts,1,30,False
D-20250630-0021,06/30/2025 03:32 PM,Shop D,Footwear,Sandals,2,40,False
C-20250630-0022,06/30/2025 03:34 PM,Shop C,Clothing,T-Shirt,3,20,True
D-20250630-0023,06/30/2025 03:54 PM,Shop D,Skincare,Sunscreen,1,10,False
D-20250630-0024,06/30/2025 03:58 PM,Shop D,Beverages,Bottled Water,1,2,False
B-20250630-0025,06/30/2025 05:11 PM,Shop B,Accessories,Sunglasses,1,25,False
D-20250630-0026,06/30/2025 07:18 PM,Shop D,Beverages,Bottled Water,1,2,True
D-20250701-0001,07/01/2025 08:13 AM,Shop D,Accessories,Beach Hat,9,15,False
A-20250701-0002,07/01/2025 08:22 AM,Shop A,Clothing,T-Shirt,3,20,True
B-20250701-0003,07/01/2025 08:25 AM,Shop B,Beverages,Bottled Water,1,2,False
B-20250701-0004,07/01/2025 08:56 AM,Shop B,Clothing,Swimsuit,5,50,False
B-20250701-0005,07/01/2025 08:58 AM,Shop B,Accessories,Sunglasses,1,25,False
B-20250701-0006,07/01/2025 09:27 AM,Shop B,Accessories,Beach Bag,3,35,False
E-20250701-0007,07/01/2025 09:38 AM,Shop E,Clothing,Swimsuit,1,50,False
D-20250701-0008,07/01/2025 10:09 AM,Shop D,Skincare,Sunscreen,2,10,False
B-20250701-0009,07/01/2025 10:17 AM,Shop B,Kids,Inflatable Ring,2,15,False
B-20250701-0010,07/01/2025 10:19 AM,Shop B,Skincare,Sunscreen,1,10,False
D-20250701-0011,07/01/2025 10:41 AM,Shop D,Clothing,T-Shirt,3,20,False
C-20250701-0012,07/01/2025 12:11 PM,Shop C,Kids,Inflatable Ring,1,15,False
A-20250701-0013,07/01/2025 12:27 PM,Shop A,Footwear,Sandals,9,40,False
B-20250701-0014,07/01/2025 12:29 PM,Shop B,Footwear,Sandals,2,40,False
C-20250701-0015,07/01/2025 01:11 PM,Shop C,Skincare,Sunscreen,3,10,False
A-20250701-0016,07/01/2025 01:22 PM,Shop A,Beverages,Bottled Water,1,2,False
D-20250701-0017,07/01/2025 01:23 PM,Shop D,Footwear,Sandals,3,40,False
C-20250701-0018,07/01/2025 01:50 PM,Shop C,Clothing,Swimsuit,2,50,True
C-20250701-0019,07/01/2025 01:52 PM,Shop C,Accessories,Sunglasses,1,25,False
A-20250701-0020,07/01/2025 02:25 PM,Shop A,Kids,Inflatable Ring,1,15,False
C-20250701-0021,07/01/2025 02:31 PM,Shop C,Footwear,Sandals,1,40,False
B-20250701-0022,07/01/2025 02:34 PM,Shop B,Accessories,Sunglasses,1,25,False
D-20250701-0023,07/01/2025 03:19 PM,Shop D,Clothing,Beach Shorts,10,30,False
